ProductKey,ProductName,CategoryName,SubcategoryName,search_query_used,image_url,image_url2,image_url3,image_source,local_path
OFF-AP-10003917,"KitchenAid Stove, Silver",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv1.jpg
OFF-HOO-10001881,"Hoover Stove, White",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv2.jpg
OFF-AP-10002608,"Breville Toaster, Black",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst2.jpg
OFF-AP-10003562,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst3.jpg
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp1.jpg
OFF-AP-10000005,"KitchenAid Microwave, Red",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw1.jpg,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw1.jpg
OFF-AP-10004113,"Cuisinart Toaster, White",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst1.jpg
OFF-AP-10002822,"KitchenAid Toaster, Red",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst2.jpg
OFF-CUI-10004428,"Cuisinart Coffee Grinder, White",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg2.jpg
OFF-AP-10001776,"Hamilton Beach Microwave, White",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,http://localhost:8000/images/Microwave/mcw1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw2.jpg
OFF-AP-10004453,"Hoover Toaster, White",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst3.jpg
OFF-AP-10003473,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg3.png
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp2.jpg
OFF-AP-10001559,"KitchenAid Blender, Black",Office Supplies,Appliances,Blender,http://localhost:8000/images/Blender/bl3.jpg,http://localhost:8000/images/Blender/bl1.jpg,http://localhost:8000/images/Blender/bl2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Blender\bl3.jpg
OFF-HAM-10004896,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw3.jpg,http://localhost:8000/images/Microwave/mcw1.jpg,http://localhost:8000/images/Microwave/mcw2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw3.jpg
OFF-AP-10004946,"KitchenAid Toaster, Black",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst1.jpg
OFF-AP-10003800,"Hoover Microwave, Silver",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw1.jpg,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw1.jpg
OFF-AP-10003400,"Hamilton Beach Toaster, Black",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst2.jpg
OFF-BRE-10003443,"Breville Refrigerator, Silver",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf2.jpg,http://localhost:8000/images/Refrigerator/rf3.jpg,http://localhost:8000/images/Refrigerator/rf1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf2.jpg
OFF-AP-10002573,"Hamilton Beach Stove, Black",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv3.jpg
OFF-AP-10001670,"Hoover Coffee Grinder, White",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg1.jpg
OFF-AP-10003794,"Cuisinart Refrigerator, Red",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf3.jpg,http://localhost:8000/images/Refrigerator/rf1.jpg,http://localhost:8000/images/Refrigerator/rf2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf3.jpg
OFF-HAM-10003368,"Hamilton Beach Blender, Black",Office Supplies,Appliances,Blender,http://localhost:8000/images/Blender/bl1.jpg,http://localhost:8000/images/Blender/bl2.jpg,http://localhost:8000/images/Blender/bl3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Blender\bl1.jpg
OFF-HAM-10004674,"Hamilton Beach Stove, Silver",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv1.jpg
OFF-AP-10001635,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf1.jpg,http://localhost:8000/images/Refrigerator/rf2.jpg,http://localhost:8000/images/Refrigerator/rf3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf1.jpg
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp3.jpg
OFF-CUI-10002506,"Cuisinart Blender, White",Office Supplies,Appliances,Blender,http://localhost:8000/images/Blender/bl2.jpg,http://localhost:8000/images/Blender/bl3.jpg,http://localhost:8000/images/Blender/bl1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Blender\bl2.jpg
OFF-AP-10003079,"Cuisinart Coffee Grinder, Silver",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg2.jpg
OFF-HAM-10004917,"Hamilton Beach Stove, Red",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv2.jpg
OFF-HAM-10003663,"Hamilton Beach Stove, Black",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv3.jpg
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp1.jpg
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp2.jpg
OFF-AP-10001931,"Cuisinart Stove, Red",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv1.jpg
OFF-AP-10003500,"KitchenAid Microwave, White",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,http://localhost:8000/images/Microwave/mcw1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw2.jpg
OFF-HOO-10002715,"Hoover Coffee Grinder, White",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg3.png
OFF-CUI-10000140,"Cuisinart Microwave, Silver",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw3.jpg,http://localhost:8000/images/Microwave/mcw1.jpg,http://localhost:8000/images/Microwave/mcw2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw3.jpg
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Appliance Accessory,http://localhost:8000/images/Appliance%20Accessory/AA1.jpg,http://localhost:8000/images/Appliance%20Accessory/AA2.jpg,http://localhost:8000/images/Appliance%20Accessory/AA3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Appliance Accessory\AA1.jpg
OFF-HOO-10000445,"Hoover Refrigerator, Black",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf2.jpg,http://localhost:8000/images/Refrigerator/rf3.jpg,http://localhost:8000/images/Refrigerator/rf1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf2.jpg
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,Vacuum Cleaner,http://localhost:8000/images/Vacuum%20Cleaner/vcc3.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc1.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Vacuum Cleaner\vcc3.jpg
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Vacuum Cleaner,http://localhost:8000/images/Vacuum%20Cleaner/vcc1.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc2.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Vacuum Cleaner\vcc1.jpg
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp3.jpg
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp1.jpg
OFF-AP-10001905,"KitchenAid Toaster, White",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst3.jpg
OFF-AP-10002229,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg1.jpg
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp2.jpg
OFF-CUI-10001060,"Cuisinart Toaster, Red",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst1.jpg,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst1.jpg
OFF-AP-10001274,"Hoover Microwave, Black",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw1.jpg,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw1.jpg
OFF-AP-10003298,"KitchenAid Coffee Grinder, Black",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg2.jpg
OFF-AP-10001018,"Cuisinart Refrigerator, White",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf3.jpg,http://localhost:8000/images/Refrigerator/rf1.jpg,http://localhost:8000/images/Refrigerator/rf2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf3.jpg
OFF-AP-10000263,"KitchenAid Microwave, Silver",Office Supplies,Appliances,Microwave,http://localhost:8000/images/Microwave/mcw2.jpg,http://localhost:8000/images/Microwave/mcw3.jpg,http://localhost:8000/images/Microwave/mcw1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Microwave\mcw2.jpg
OFF-AP-10003702,"Cuisinart Refrigerator, White",Office Supplies,Appliances,Refrigerator,http://localhost:8000/images/Refrigerator/rf1.jpg,http://localhost:8000/images/Refrigerator/rf2.jpg,http://localhost:8000/images/Refrigerator/rf3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Refrigerator\rf1.jpg
OFF-AP-10002238,"Hoover Coffee Grinder, Red",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg3.png
OFF-HOO-10003653,"Hoover Stove, Silver",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv2.jpg
OFF-AP-10001049,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg1.jpg
OFF-AP-10003382,"Breville Stove, White",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv3.jpg
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Air Purifier/Cleaner,http://localhost:8000/images/Air%20Purifier_Cleaner/APC3.jpg,http://localhost:8000/images/Air%20Purifier_Cleaner/APC1.jpg,http://localhost:8000/images/Air%20Purifier_Cleaner/APC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Air Purifier_Cleaner\APC3.jpg
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Vacuum Cleaner,http://localhost:8000/images/Vacuum%20Cleaner/vcc2.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc3.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Vacuum Cleaner\vcc2.jpg
OFF-AP-10002793,"KitchenAid Stove, Black",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv1.jpg
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp3.jpg
OFF-AP-10002330,"Hamilton Beach Stove, Silver",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv2.jpg,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv2.jpg
OFF-AP-10001885,"Hamilton Beach Coffee Grinder, White",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg2.jpg
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp1.jpg,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp1.jpg
OFF-AP-10001233,"Hamilton Beach Toaster, Red",Office Supplies,Appliances,Toaster,http://localhost:8000/images/Toaster/tst2.jpg,http://localhost:8000/images/Toaster/tst3.jpg,http://localhost:8000/images/Toaster/tst1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Toaster\tst2.jpg
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,Surge Protector,http://localhost:8000/images/Surge%20Protector/sp2.jpg,http://localhost:8000/images/Surge%20Protector/sp3.jpg,http://localhost:8000/images/Surge%20Protector/sp1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Surge Protector\sp2.jpg
OFF-AP-10000800,"Breville Stove, Red",Office Supplies,Appliances,Stove,http://localhost:8000/images/Stove/stv3.jpg,http://localhost:8000/images/Stove/stv1.jpg,http://localhost:8000/images/Stove/stv2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stove\stv3.jpg
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,Vacuum Cleaner,http://localhost:8000/images/Vacuum%20Cleaner/vcc3.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc1.jpg,http://localhost:8000/images/Vacuum%20Cleaner/vcc2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Vacuum Cleaner\vcc3.jpg
OFF-AP-10003043,"Breville Blender, White",Office Supplies,Appliances,Blender,http://localhost:8000/images/Blender/bl3.jpg,http://localhost:8000/images/Blender/bl1.jpg,http://localhost:8000/images/Blender/bl2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Blender\bl3.jpg
OFF-AP-10002697,"Breville Coffee Grinder, Red",Office Supplies,Appliances,Coffee Maker/Grinder,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg3.png,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg1.jpg,http://localhost:8000/images/Coffee%20Maker_Grinder/cmg2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Maker_Grinder\cmg3.png
